LIDER_CENARIO;STATUS_EDIT_CENARIO;IDENTIFICADOR_DE_CENARIO;COMANDO_CENARIO_EXECUCOES;NOME_CENARIO;PAGINA_APEX;ORIGEM_LINHA;Seq.;Atividade;Resultado;Comentário;Resultado Esperado;Descrição;Área de Negocio;Módulo/Sistema;Usuário Responsável;Anotações;Tempo (Minutos)
Camila;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PRJ.009.V4;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PRJ.009.V4"").click()";CEP.01.3 – CRIAÇÃO DE PROJETO DIRETO ->VALOR ACIMA DE 5 MIL REAIS.;1;tr_child_9;10;Criar Projetos Modelo Aquisição Direta  Cenário para projetos com investimento ate 5 mil reais;Não Executado;;Criação de projeto a partir de modelo selecionado  Projeto Criado -> Status  'Aprovado';Selecionar modelo de Aquisição direta  Preencher dados de abertura do Projeto conforme modelo    Passo a Passo para Criar um Projeto no Oracle Fusion PPM:  •	Faça login no Oracle Fusion Applications.  •	No menu principal, vá para Painel de Controle > Project Management.  •	Acesse a opção Gerenciar Projetos.  •	Clique em Criar Projeto e escolha entre as seguintes opções:          *Baseado em Modelo – selecionar o modelo desejado.          *Baseado em Projeto existente – selecionar projeto desejado.  ;Controladoria;Fusion: Projects;Camila Lorena Maciel;;
Camila;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PRJ.009.V4;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PRJ.009.V4"").click()";CEP.01.3 – CRIAÇÃO DE PROJETO DIRETO ->VALOR ACIMA DE 5 MIL REAIS.;1;tr_child_9;20;CEP#007 - Bloquear alterações de Projetos  Projeto Bloqueado para alteração.;Não Executado;;Projetos estarão disponíveis para alteração somente por role especifica.;Após o projeto ter sido aprovado, apenas  Roles especificas poderão alterar os projetos. Para demais acessos os projetos ficarão bloqueados para alteração.;Controladoria;Fusion: Projects;Camila Lorena Maciel;;
Camila;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PRJ.009.V4;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PRJ.009.V4"").click()";CEP.01.3 – CRIAÇÃO DE PROJETO DIRETO ->VALOR ACIMA DE 5 MIL REAIS.;1;tr_child_9;30;CEP.02 – GERENCIAR O ORÇAMENTO DO PROJETO  Criar Orçamento do Projeto e enviar para aprovação. Valor ate 5 mil reais.  ;Não Executado;;Orçamento criado e enviado para aprovação.  Membro Gestor do Projeto, recebe notificação de aprovação do orçamento.;  Criar orçamento do projeto com valor ate 5 mil reais.  Enviar orçamento para aprovação.  Orçamento poderá ser criado a nível de projeto ou tarefa.    Seguem passos para criação de orçamentos para projetos de capital e projetos indiretos:  •	Faça login no Oracle Fusion Applications.  •	Acessar a aba Projetos.  •	Em aplicativos, selecionar a opção “Gerenciamento Financeiro de Projeto”.  •	Selecione o projeto desejado.  •	Em Tarefas, selecione a opção “Gerenciar Orçamento do Projeto”  •	Criar um Novo Orçamento:          *Clique em Criar Orçamento.          *Escolha um modelo de orçamento (se aplicável).          *Insira um nome e uma descrição para o orçamento.    •	Definir Estrutura e Valores:          *Insira os valores do orçamento.   Para a Pluma não há aberturas por período, anos etc., contudo a estrutura de orçamentos é aberta a nível de tarefa. Porém a abertura de orçamento a nível de tarefa é apenas gerencial, não havendo controles orçamentários neste nível.          *A planilha anexa contém o modelo padrão de orçamento de cada modelo de projetos que será criado, contudo o usuário tem a flexibilidade de alterar a estrutura conforme necessário. O anexo também contém quais modelos/tipos de projeto irão possuir trava orçamentaria e aprovação de orçamento.            *Após preencher os dados do orçamento, clique em salvar.   Recomendado enviar o orçamento para aprovação após seguir todas as etapas necessárias.;Controladoria;Fusion: Projects;Camila Lorena Maciel;;
Camila;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PRJ.009.V4;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PRJ.009.V4"").click()";CEP.01.3 – CRIAÇÃO DE PROJETO DIRETO ->VALOR ACIMA DE 5 MIL REAIS.;1;tr_child_9;40;CEP.02 – GERENCIAR O ORÇAMENTO DO PROJETO  Gestor do Projeto - Rejeitar Orçamento do Projeto. Valor acima de 5 mil reais.  ;Não Executado;;Orçamento rejeitado e não  incluído na baseline, status do orçamento alterado para Rejeitado.    Membros recebem notificação de Aprovação do Projeto (notificação enviada por e-mail e na área de trabalho do ERP).    Cancelar Projeto.    Ou    Ajustar projeto/orçamento e reiniciar fluxo de aprovação do orçamento.;"Membro Gestor do Projeto recebe notificação para aprovar Orçamento, valor acima de 5 mil reais. Notificação recebida na área de notificações do ERP, aprovadores recebem notificação por e-mail.  Gestor deve rejeitar orçamento.    Os aprovadores configurados, irão receber notificação por e-mail (caso o e-mail esteja configurado de forma correta) e na área de notificações do ERP.    Seguem passos para aprovar ou rejeitar a notificação de aprovação:    Acessando pelo ERP Oracle.  •Acessar ERP Oracle.  •Acessar Notificações.  •Acessar opção ""Mostrar Tudo"".  •Pesquisar e selecionar notificação desejada.  •Aprovar, Rejeitar ou redirecionar notificação de Aprovação.    Acessando por link enviado por e-mail.  •No e-mail localizar e-mail enviado pelo Oracle referente a notificação de aprovação.  •Selecionar o link disponível no e-mail.  •Aprovar, Rejeitar ou redirecionar notificação de Aprovação.";Controladoria;Fusion: Projects;Camila Lorena Maciel;;
Camila;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PRJ.009.V4;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PRJ.009.V4"").click()";CEP.01.3 – CRIAÇÃO DE PROJETO DIRETO ->VALOR ACIMA DE 5 MIL REAIS.;1;tr_child_9;50;CEP.02 – GERENCIAR O ORÇAMENTO DO PROJETO  Gestor do Projeto - Aprovar Orçamento do Projeto. Valor acima de 5 mil reais.;Não Executado;;Gestor do Projeto aprova orçamento.    Um dos Diretores rejeitam o orçamento.    Orçamento rejeitado e não  incluído na baseline, status do orçamento alterado para Rejeitado.    Membros recebem notificação de Aprovação do Projeto (notificação enviada por e-mail e na área de trabalho do ERP).    Cancelar Projeto.    Ou    Ajustar projeto/orçamento e reiniciar fluxo de aprovação do orçamento.;"Membro Gestor do Projeto recebe notificação para aprovar Orçamento, valor acima de 5 mil reais. Notificação recebida na área de notificações do ERP, aprovadores recebem notificação por e-mail.  Gestor deve aprovar orçamento.    Os aprovadores configurados, irão receber notificação por e-mail (caso o e-mail esteja configurado de forma correta) e na área de notificações do ERP.    Seguem passos para aprovar ou rejeitar a notificação de aprovação:    Acessando pelo ERP Oracle.  •Acessar ERP Oracle.  •Acessar Notificações.  •Acessar opção ""Mostrar Tudo"".  •Pesquisar e selecionar notificação desejada.  •Aprovar, Rejeitar ou redirecionar notificação de Aprovação.    Acessando por link enviado por e-mail.  •No e-mail localizar e-mail enviado pelo Oracle referente a notificação de aprovação.  •Selecionar o link disponível no e-mail.  •Aprovar, Rejeitar ou redirecionar notificação de Aprovação.";Controladoria;Fusion: Projects;Camila Lorena Maciel;;
Camila;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PRJ.009.V4;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PRJ.009.V4"").click()";CEP.01.3 – CRIAÇÃO DE PROJETO DIRETO ->VALOR ACIMA DE 5 MIL REAIS.;1;tr_child_9;60;CEP.02 – GERENCIAR O ORÇAMENTO DO PROJETO  Gestor do Projeto + Diretores -> Rejeitar Orçamento do Projeto. Valor acima de 5 mil reais.  ;Não Executado;;Orçamento enviado para diretores aprovarem.;"Simultaneamente, diretores recebem notificação para aprovação do orçamento, valor acima de 5 mil reais. Notificação recebida na área de notificações do ERP, aprovadores recebem notificação por e-mail.  Um dos diretores devem aprovar o orçamento.  Os aprovadores configurados, irão receber notificação por e-mail (caso o e-mail esteja configurado de forma correta) e na área de notificações do ERP.    Seguem passos para aprovar ou rejeitar a notificação de aprovação:    Acessando pelo ERP Oracle.  •Acessar ERP Oracle.  •Acessar Notificações.  •Acessar opção """"Mostrar Tudo"""".  •Pesquisar e selecionar notificação desejada.  •Aprovar, Rejeitar ou redirecionar notificação de Aprovação.    Acessando por link enviado por e-mail.  •No e-mail localizar e-mail enviado pelo Oracle referente a notificação de aprovação.  •Selecionar o link disponível no e-mail.  •Aprovar, Rejeitar ou redirecionar notificação de Aprovação.""";Controladoria;Fusion: Projects;Camila Lorena Maciel;;
Camila;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PRJ.009.V4;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PRJ.009.V4"").click()";CEP.01.3 – CRIAÇÃO DE PROJETO DIRETO ->VALOR ACIMA DE 5 MIL REAIS.;1;tr_child_9;70;CEP.02 – GERENCIAR O ORÇAMENTO DO PROJETO  Diretores -> Aprovar Orçamento do Projeto. Valor acima de 5 mil reais.  ;Não Executado;;Após apenas um diretor aprovar orçamento, o orçamento deve ser incluído na baseline e o status do orçamento será alterado para aprovado.    Membros recebem notificação de Aprovação do Projeto (notificação enviada por e-mail e na área de trabalho do ERP).    Projeto liberado para aquisição.;Simultaneamente, diretores recebem notificação para aprovação do orçamento, valor acima de 5 mil reais. Notificação recebida na área de notificações do ERP, aprovadores recebem notificação por e-mail.  Um dos diretores devem aprovar o orçamento.;Controladoria;Fusion: Projects;Camila Lorena Maciel;;
