EXECUCAO_ID;RELATORIO;INDICE_ORIGINAL;LIDER;PRIORIDADE;SAVED_VALUE;INICIO;FIM;TEMPO_TOTAL_SEGUNDOS;TOTAL_PAGINAS;TOTAL_LINHAS;TOTAL_DOWNLOADS;TOTAL_SEM_EDIT;TOTAL_NAO_INICIADO;TOTAL_ERROS;TOTAL_TIMEOUTS;TOTAL_ETAPAS_PLAYWRIGHT;TOTAL_ETAPAS_ERRO;LINHAS_POR_MINUTO;STATUS_FINAL;ERRO_FINAL
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;96838388851852063;2026-06-29 17:02:56;2026-06-29 17:46:28;2611,918;1;227;128;172;169;173;714;6337;535;5,215;OK;
