EXECUCAO_ID;RELATORIO;INDICE_ORIGINAL;LIDER;PRIORIDADE;SAVED_VALUE;INICIO;FIM;TEMPO_TOTAL_SEGUNDOS;TOTAL_PAGINAS;TOTAL_LINHAS;TOTAL_DOWNLOADS;TOTAL_SEM_EDIT;TOTAL_NAO_INICIADO;TOTAL_ERROS;TOTAL_TIMEOUTS;TOTAL_ETAPAS_PLAYWRIGHT;TOTAL_ETAPAS_ERRO;LINHAS_POR_MINUTO;STATUS_FINAL;ERRO_FINAL
20260629_100710;RELATORIO_05_LucasRamos_P1;5;LucasRamos;P1;96466495992333195;2026-06-29 10:07:10;2026-06-29 10:33:51;1600,667;1;84;4;91;88;92;279;2008;183;3,149;OK;
