EXECUCAO_ID;RELATORIO;INDICE_ORIGINAL;LIDER;PRIORIDADE;SAVED_VALUE;INICIO;FIM;TEMPO_TOTAL_SEGUNDOS;TOTAL_PAGINAS;TOTAL_LINHAS;TOTAL_DOWNLOADS;TOTAL_SEM_EDIT;TOTAL_NAO_INICIADO;TOTAL_ERROS;TOTAL_TIMEOUTS;TOTAL_ETAPAS_PLAYWRIGHT;TOTAL_ETAPAS_ERRO;LINHAS_POR_MINUTO;STATUS_FINAL;ERRO_FINAL
20260629_105314;RELATORIO_09_Camila_P1;9;Camila;P1;96454201749302012;2026-06-29 10:53:14;2026-06-29 11:14:30;1276,182;1;83;14;85;82;86;276;2104;186;3,902;OK;
