LIDER_CENARIO;STATUS_EDIT_CENARIO;IDENTIFICADOR_DE_CENARIO;COMANDO_CENARIO_EXECUCOES;NOME_CENARIO;PAGINA_APEX;ORIGEM_LINHA;Seq.;Atividade;Resultado;Comentário;Resultado Esperado;Descrição;Área de Negocio;Módulo/Sistema;Usuário Responsável;Anotações;Tempo (Minutos)
Walceir;COM_EDIT_DOWNLOAD;MAR_E_TERRA.CTL.054.V4;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""MAR_E_TERRA.CTL.054.V4"").click()";MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;1;tr_child_94;10;Selecionar em Contabilidade;Sucesso;;Modulo acessado;Navegador > Contabilidade Geral;Controladoria;Fusion: GL;Walceir Hernandes;;
Walceir;COM_EDIT_DOWNLOAD;MAR_E_TERRA.CTL.054.V4;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""MAR_E_TERRA.CTL.054.V4"").click()";MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;1;tr_child_94;20;Selecionar em Tarefas eLancamentos;Sucesso;;Tarefa acessada;Selecionar em Tarefas eLancamentos;Controladoria;Fusion: GL;Walceir Hernandes;;
Walceir;COM_EDIT_DOWNLOAD;MAR_E_TERRA.CTL.054.V4;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""MAR_E_TERRA.CTL.054.V4"").click()";MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;1;tr_child_94;30;Informar os parametros necessarios e obrigatorios;Sucesso;;Dados obrigatorios informados;Informar os parametros necessarios e obrigatorios;Controladoria;Fusion: GL;Walceir Hernandes;;
Walceir;COM_EDIT_DOWNLOAD;MAR_E_TERRA.CTL.054.V4;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""MAR_E_TERRA.CTL.054.V4"").click()";MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;1;tr_child_94;40;Pesquisar;Sucesso;;Lancamento encontrado;Pesquisar;Controladoria;Fusion: GL;Walceir Hernandes;;
Walceir;COM_EDIT_DOWNLOAD;MAR_E_TERRA.CTL.054.V4;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""MAR_E_TERRA.CTL.054.V4"").click()";MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;1;tr_child_94;50;Validar Contabilizacao;Sucesso;;Contabilizacao validada;Validar Contabilizacao;Controladoria;Fusion: GL;Walceir Hernandes;;
