LIDER_CENARIO;STATUS_EDIT_CENARIO;IDENTIFICADOR_DE_CENARIO;COMANDO_CENARIO_EXECUCOES;NOME_CENARIO;PAGINA_APEX;ORIGEM_LINHA;Seq.;Atividade;Resultado;Comentário;Resultado Esperado;Descrição;Área de Negocio;Módulo/Sistema;Usuário Responsável;Anotações;Tempo (Minutos)
Walceir;COM_EDIT_DOWNLOAD;PLUMA_EMP.CTL.034.V4;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_EMP.CTL.034.V4"").click()";CON-01 -Criar Lancamento Contabil - Planilha;1;tr_child_63;10;Criar Lancamento Planilha;Sucesso;;Planilha baixada;Navegador > Contabilidade Geral > Lancamentos > Tarefas > Criar Lancamentos em Planilha;Controladoria;Fusion: GL;Walceir Hernandes;;
Walceir;COM_EDIT_DOWNLOAD;PLUMA_EMP.CTL.034.V4;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_EMP.CTL.034.V4"").click()";CON-01 -Criar Lancamento Contabil - Planilha;1;tr_child_63;20;Informar Dados de Lancamento;Sucesso;;Dados obrigatorios informados;Criar Lancamentos > Informar Dados de Lancamento;Controladoria;Fusion: GL;Walceir Hernandes;;
Walceir;COM_EDIT_DOWNLOAD;PLUMA_EMP.CTL.034.V4;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_EMP.CTL.034.V4"").click()";CON-01 -Criar Lancamento Contabil - Planilha;1;tr_child_63;30;Realizar lancamento Conta Contabil com restricao Lancamentos Manuais;Sucesso;;Lancamento nao permitido;Criar Lancamentos > Informar Dados de Lancamento > Informar Conta Contabil nao permitida;Controladoria;Fusion: GL;Walceir Hernandes;;
Walceir;COM_EDIT_DOWNLOAD;PLUMA_EMP.CTL.034.V4;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_EMP.CTL.034.V4"").click()";CON-01 -Criar Lancamento Contabil - Planilha;1;tr_child_63;40;Realizar lancamento Regras de Validacao;Sucesso;;Lancamento nao permitido;Criar Lancamentos > Informar Dados de Lancamento > Informar Combinacao contabil invalida;Controladoria;Fusion: GL;Walceir Hernandes;;
Walceir;COM_EDIT_DOWNLOAD;PLUMA_EMP.CTL.034.V4;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_EMP.CTL.034.V4"").click()";CON-01 -Criar Lancamento Contabil - Planilha;1;tr_child_63;50;Submeter Upload de Lancamento;Sucesso;;Lancamento importado;Upload > Submit;Controladoria;Fusion: GL;Walceir Hernandes;;
Walceir;COM_EDIT_DOWNLOAD;PLUMA_EMP.CTL.034.V4;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_EMP.CTL.034.V4"").click()";CON-01 -Criar Lancamento Contabil - Planilha;1;tr_child_63;60;Submeter Lancamento para Aprovacao;Sucesso;;Lancamento contabilizado;Submeter Lancamento para Aprovacao;Controladoria;Fusion: GL;Walceir Hernandes;;
Walceir;COM_EDIT_DOWNLOAD;PLUMA_EMP.CTL.034.V4;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_EMP.CTL.034.V4"").click()";CON-01 -Criar Lancamento Contabil - Planilha;1;tr_child_63;70;Validar Contabilizacao;Sucesso;;Contabilizacao validada;Validar Contabilizacao;Controladoria;Fusion: GL;Walceir Hernandes;;
