LIDER_CENARIO;STATUS_EDIT_CENARIO;IDENTIFICADOR_DE_CENARIO;COMANDO_CENARIO_EXECUCOES;NOME_CENARIO;PAGINA_APEX;ORIGEM_LINHA;Seq.;Atividade;Resultado;Comentário;Resultado Esperado;Descrição;Área de Negocio;Módulo/Sistema;Usuário Responsável;Anotações;Tempo (Minutos)
Walceir;COM_EDIT_DOWNLOAD;ASTRA.CTL.033.V6;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""ASTRA.CTL.033.V6"").click()";ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;1;editar_indice_4;10;Importar Lancamentos;Sucesso;;Tarefa acessada;Navegador > Contabilidade Geral > Lancamentos > Tarefas > Importar Lancamentos;Controladoria;Fusion: GL;Walceir Hernandes;;
Walceir;COM_EDIT_DOWNLOAD;ASTRA.CTL.033.V6;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""ASTRA.CTL.033.V6"").click()";ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;1;editar_indice_4;20;Informar parametros de importacao;Sucesso;;Dados obrigatorios informados;Informar parametros de importacao;Controladoria;Fusion: GL;Walceir Hernandes;;
Walceir;COM_EDIT_DOWNLOAD;ASTRA.CTL.033.V6;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""ASTRA.CTL.033.V6"").click()";ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;1;editar_indice_4;30;Submeter importacao de lancamentos;Sucesso;;Lancamento importado;Submeter importacao de lancamentos;Controladoria;Fusion: GL;Walceir Hernandes;;
Walceir;COM_EDIT_DOWNLOAD;ASTRA.CTL.033.V6;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""ASTRA.CTL.033.V6"").click()";ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;1;editar_indice_4;40;Verificar Relatorio de Importacao;Sucesso;;Lancamento importado;Terramentas > > Processos Programados > Submeter Novo Processo > Relatorio de Importacao de Lancamentos;Controladoria;Fusion: GL;Walceir Hernandes;;
Walceir;COM_EDIT_DOWNLOAD;ASTRA.CTL.033.V6;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""ASTRA.CTL.033.V6"").click()";ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;1;editar_indice_4;50;Corrigir importacao de lancamentos;Sucesso;;Lancamento corrigido;Corrigir importacao de lancamentos;Controladoria;Fusion: GL;Walceir Hernandes;;
Walceir;COM_EDIT_DOWNLOAD;ASTRA.CTL.033.V6;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""ASTRA.CTL.033.V6"").click()";ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;1;editar_indice_4;60;Submeter importacao de lancamentos;Sucesso;;Lancamento importado;Navegador > Contabilidade Geral > Lancamentos > Tarefas > Importar Lancamentos;Controladoria;Fusion: GL;Walceir Hernandes;;
Walceir;COM_EDIT_DOWNLOAD;ASTRA.CTL.033.V6;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""ASTRA.CTL.033.V6"").click()";ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;1;editar_indice_4;70;Validar Lote Importado;Sucesso;;Lancamento validado;Validar Lote Importado;Controladoria;Fusion: GL;Walceir Hernandes;;
Walceir;COM_EDIT_DOWNLOAD;ASTRA.CTL.033.V6;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""ASTRA.CTL.033.V6"").click()";ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;1;editar_indice_4;80;Submeter Lancamento para Aprovacao;Sucesso;;Lancamento contabilizado;Submeter Lancamento para Aprovacao;Controladoria;Fusion: GL;Walceir Hernandes;;
