LIDER_CENARIO;STATUS_EDIT_CENARIO;IDENTIFICADOR_DE_CENARIO;COMANDO_CENARIO_EXECUCOES;NOME_CENARIO;PAGINA_APEX;ORIGEM_LINHA;Seq.;Atividade;Resultado;Comentário;Resultado Esperado;Descrição;Área de Negocio;Módulo/Sistema;Usuário Responsável;Anotações;Tempo (Minutos)
Walceir;COM_EDIT_DOWNLOAD;COPRIMAR.CTL.044.V4;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""COPRIMAR.CTL.044.V4"").click()";COPRIMAR COMERCIO DE PESCADOS E FRUTOS DO MAR LTDA;1;tr_child_92;10;Selecionar em Contabilidade;Sucesso;;Modulo acessado;Navegador > Contabilidade Geral;Controladoria;Fusion: GL;Walceir Hernandes;;
Walceir;COM_EDIT_DOWNLOAD;COPRIMAR.CTL.044.V4;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""COPRIMAR.CTL.044.V4"").click()";COPRIMAR COMERCIO DE PESCADOS E FRUTOS DO MAR LTDA;1;tr_child_92;20;Selecionar em Tarefas eLancamentos;Sucesso;;Tarefa acessada;Selecionar em Tarefas eLancamentos;Controladoria;Fusion: GL;Walceir Hernandes;;
Walceir;COM_EDIT_DOWNLOAD;COPRIMAR.CTL.044.V4;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""COPRIMAR.CTL.044.V4"").click()";COPRIMAR COMERCIO DE PESCADOS E FRUTOS DO MAR LTDA;1;tr_child_92;30;Informar os parametros necessarios e obrigatorios;Sucesso;;Dados obrigatorios informados;Informar os parametros necessarios e obrigatorios;Controladoria;Fusion: GL;Walceir Hernandes;;
Walceir;COM_EDIT_DOWNLOAD;COPRIMAR.CTL.044.V4;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""COPRIMAR.CTL.044.V4"").click()";COPRIMAR COMERCIO DE PESCADOS E FRUTOS DO MAR LTDA;1;tr_child_92;40;Pesquisar;Sucesso;;Lancamento encontrado;Pesquisar;Controladoria;Fusion: GL;Walceir Hernandes;;
Walceir;COM_EDIT_DOWNLOAD;COPRIMAR.CTL.044.V4;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""COPRIMAR.CTL.044.V4"").click()";COPRIMAR COMERCIO DE PESCADOS E FRUTOS DO MAR LTDA;1;tr_child_92;50;Validar Contabilizacao;Sucesso;;Contabilizacao validada;Validar Contabilizacao;Controladoria;Fusion: GL;Walceir Hernandes;;
